Zscore	Pvalue	Cell	Tissue	File	Probe	Accession	Qvalue
1.243	1.72e-01	Fibroblasts_Fetal_Skin_Biceps_Right	Fibroblast	UW.Fibroblasts_Fetal_Skin_Biceps_Right.ChromatinAccessibility.H-24259.DS19761.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11879480,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM878643	1.00e+00
1.400	1.33e-01	Fibroblasts_Fetal_Skin_Quadriceps_Left	Fibroblast	UW.Fibroblasts_Fetal_Skin_Quadriceps_Left.ChromatinAccessibility.H-24259.DS20046.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM878648	1.00e+00
1.501	1.12e-01	Fibroblasts_Fetal_Skin_Quadriceps_Left	Fibroblast	UW.Fibroblasts_Fetal_Skin_Quadriceps_Left.ChromatinAccessibility.H-24259.DS20056.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM878649	1.00e+00
0.912	2.77e-01	Fibroblasts_Fetal_Skin_Quadriceps_Right	Fibroblast	UW.Fibroblasts_Fetal_Skin_Quadriceps_Right.ChromatinAccessibility.H-24259.DS19943.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11879480,cg17163751,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM878646	1.00e+00
0.305	4.91e-01	Fibroblasts_Fetal_Skin_Quadriceps_Right	Fibroblast	UW.Fibroblasts_Fetal_Skin_Quadriceps_Right.ChromatinAccessibility.H-24259.DS19948.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11879480,cg17163751,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM878647	1.00e+00
1.408	1.31e-01	Fibroblasts_Fetal_Skin_Scalp	Fibroblast	UW.Fibroblasts_Fetal_Skin_Scalp.ChromatinAccessibility.H-24259.DS19444.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg17163751,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM878633	1.00e+00
0.551	3.85e-01	Fibroblasts_Fetal_Skin_Scalp	Fibroblast	UW.Fibroblasts_Fetal_Skin_Scalp.ChromatinAccessibility.H-24259.DS19449.twopass.merge150.wgt10.zgt2.wig	cg02620470,cg02886284,cg02936872,cg09539408,cg11695266,cg11879480,cg17163751,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM878634	1.00e+00
0.578	3.80e-01	Fibroblasts_Fetal_Skin_Upper_Back	Fibroblast	UW.Fibroblasts_Fetal_Skin_Upper_Back.ChromatinAccessibility.H-24259.DS19696.twopass.merge150.wgt10.zgt2.wig	cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11879480,cg17163751,cg18440188,cg18533466,cg22920873,cg23681243,cg25513133	GSM878640	1.00e+00
0.933	2.53e-01	Fibroblasts_Fetal_Skin_Upper_Back	Fibroblast	UW.Fibroblasts_Fetal_Skin_Upper_Back.ChromatinAccessibility.H-24259.DS19706.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg09539408,cg11695266,cg11879480,cg17163751,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM878641	1.00e+00
-0.739	8.51e-01	Penis_Foreskin_Fibroblast	Fibroblast	UW.Penis_Foreskin_Fibroblast_Primary_Cells.ChromatinAccessibility.skin01.DS18224.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM774240	1.00e+00
0.744	3.66e-01	Penis_Foreskin_Fibroblast	Fibroblast	UW.Penis_Foreskin_Fibroblast_Primary_Cells.ChromatinAccessibility.skin01.DS18229.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg03633120,cg04135543,cg09539408,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM774241	1.00e+00
-1.493	9.52e-01	Penis_Foreskin_Fibroblast	Fibroblast	UW.Penis_Foreskin_Fibroblast_Primary_Cells.ChromatinAccessibility.skin02.DS18252.twopass.merge150.wgt10.zgt2.wig	cg02620470,cg02886284,cg02936872,cg09539408,cg11879480,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM817169	1.00e+00
-0.240	7.05e-01	Penis_Foreskin_Fibroblast	Fibroblast	UW.Penis_Foreskin_Fibroblast_Primary_Cells.ChromatinAccessibility.skin02.DS18256.twopass.merge150.wgt10.zgt2.wig	cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM817170	1.00e+00
1.139	2.01e-01	iPS_DF_4.7	IPS cell	UW.iPS_DF_4.7.ChromatinAccessibility.DS15169.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11248413,cg11695266,cg11879480,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM665803	1.00e+00
-0.083	6.79e-01	iPS_DF_6.9	IPS cell	UW.iPS_DF_6.9.ChromatinAccessibility.DS15164.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11248413,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM665802	1.00e+00
0.701	3.50e-01	iPS_DF_19.7	IPS cell	UW.iPS_DF_19.7.ChromatinAccessibility.DS15148.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11248413,cg11879480,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM665800	1.00e+00
1.083	2.31e-01	iPS_DF_19.11	IPS cell	UW.iPS_DF_19.11.ChromatinAccessibility.DS15153.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11248413,cg11695266,cg11879480,cg16933388,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM665801	1.00e+00
1.704	8.30e-02	IMR90	Lung	UW.IMR90.ChromatinAccessibility.DS11759.twopass.merge150.wgt10.zgt2.wig	cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg17163751,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM468792	1.00e+00
1.128	2.03e-01	IMR90	Lung	UW.IMR90.ChromatinAccessibility.DS11764.twopass.merge150.wgt10.zgt2.wig	cg02620470,cg02886284,cg02936872,cg09539408,cg11695266,cg11879480,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM468801	1.00e+00
0.671	3.60e-01	IMR90	Lung	UW.IMR90.ChromatinAccessibility.DS13219.twopass.merge150.wgt10.zgt2.wig	cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM530665	1.00e+00
0.637	3.67e-01	IMR90	Lung	UW.IMR90.ChromatinAccessibility.DS13229.twopass.merge150.wgt10.zgt2.wig	cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11879480,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM530666	1.00e+00
0.155	5.58e-01	Penis_Foreskin_Keratinocyte	Skin	UW.Penis_Foreskin_Keratinocyte_Primary_Cells.ChromatinAccessibility.skin01.DS18692.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11879480,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM817194	1.00e+00
0.850	2.96e-01	Penis_Foreskin_Keratinocyte	Skin	UW.Penis_Foreskin_Keratinocyte_Primary_Cells.ChromatinAccessibility.skin01.DS18695.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11879480,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM817195	1.00e+00
0.857	2.89e-01	Penis_Foreskin_Keratinocyte	Skin	UW.Penis_Foreskin_Keratinocyte_Primary_Cells.ChromatinAccessibility.skin02.DS18714.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM817196	1.00e+00
0.590	3.90e-01	Penis_Foreskin_Keratinocyte	Skin	UW.Penis_Foreskin_Keratinocyte_Primary_Cells.ChromatinAccessibility.skin02.DS18718.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM817197	1.00e+00
1.187	1.96e-01	Penis_Foreskin_Melanocyte	Skin	UW.Penis_Foreskin_Melanocyte_Primary_Cells.ChromatinAccessibility.skin01.DS18590.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11248413,cg11695266,cg11879480,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM774243	1.00e+00
0.154	5.74e-01	Penis_Foreskin_Melanocyte	Skin	UW.Penis_Foreskin_Melanocyte_Primary_Cells.ChromatinAccessibility.skin01.DS18601.twopass.merge150.wgt10.zgt2.wig	cg02558133,cg02620470,cg02886284,cg02936872,cg04135543,cg09539408,cg11695266,cg11879480,cg17163751,cg17823320,cg18440188,cg18533466,cg21576698,cg22920873,cg23681243,cg25513133	GSM774244	1.00e+00
