Zscore	Pvalue	Cell	Tissue	File	Probe	Accession	Qvalue
0.645	3.39e-01	CD20	Blood	UW.CD20_Primary_Cells.ChromatinAccessibility.RO_01778.DS17371.twopass.merge150.wgt10.zgt2.wig	cg00746981,cg01064957,cg01120308,cg01414934,cg01532103,cg02275294,cg02989257,cg03549127,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05920090,cg06168050,cg06378976,cg06855803,cg08069899,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09238677,cg09593286,cg09941381,cg10061117,cg10559803,cg10639440,cg10771262,cg11223864,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg12966875,cg13014406,cg13021192,cg13225039,cg13299148,cg13800022,cg14694232,cg15021292,cg15528736,cg15834294,cg16097772,cg16116363,cg16408394,cg16419345,cg16580737,cg16779976,cg16826718,cg17048483,cg17509612,cg17711870,cg17808849,cg18277508,cg18424091,cg19032144,cg19049316,cg19103704,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg19903333,cg20141916,cg20652889,cg21020082,cg21120786,cg22425806,cg22533573,cg22753607,cg23447996,cg23792364,cg24235633,cg24267801,cg24480859,cg24497819,cg24805239,cg25705900,cg25882366,cg25892434,cg25906419,cg26131019,cg26594488,cg26635603,cg26643856,cg27187881,cg27465566	GSM701500	1.00e+00
1.337	1.37e-01	CD34_Mobilised	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_00738.DS13199.twopass.merge150.wgt10.zgt2.wig	cg00746981,cg01064957,cg01120308,cg01414934,cg01532103,cg02275294,cg02310296,cg03549127,cg03771255,cg03876622,cg03922337,cg04060163,cg04790874,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05920090,cg06168050,cg06305609,cg06378976,cg06855803,cg07009002,cg08069899,cg08400120,cg08491964,cg08592230,cg08966023,cg09238677,cg09593286,cg10061117,cg10559803,cg10639440,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12971694,cg13021192,cg13225039,cg13299148,cg14088811,cg14694232,cg15512851,cg15528736,cg15834294,cg16092786,cg16116363,cg16419345,cg16826718,cg17048483,cg17142183,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg19049316,cg19186356,cg19398783,cg19496782,cg19740763,cg19848683,cg19903333,cg20141916,cg20652889,cg21020082,cg21022247,cg21120786,cg22054191,cg22533573,cg22753607,cg23792364,cg24267801,cg24480859,cg24497819,cg25705900,cg25882366,cg25892434,cg25902460,cg26620356,cg26635603,cg26643856,cg27187881,cg27465566	GSM530664	1.00e+00
-0.134	5.97e-01	CD34_Mobilised	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01480.DS12771.twopass.merge150.wgt10.zgt2.wig	cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02310296,cg03549127,cg03771255,cg03876622,cg03922337,cg04060163,cg04790874,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05920090,cg06168050,cg06305609,cg06855803,cg08069899,cg08400120,cg08491964,cg08592230,cg08966023,cg09238677,cg09593286,cg10061117,cg10559803,cg10639440,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12916723,cg12971694,cg13021192,cg13225039,cg13299148,cg13800022,cg14088811,cg14694232,cg15512851,cg15528736,cg15834294,cg16092786,cg16116363,cg16419345,cg16826718,cg17048483,cg17142183,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg19903333,cg20141916,cg20209009,cg20652889,cg21020082,cg21120786,cg22054191,cg22753607,cg23447996,cg23792364,cg24267801,cg24480859,cg24497819,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26620356,cg26635603,cg26643856,cg27187881	GSM530658	1.00e+00
2.958	8.83e-03	CD34_Mobilised	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01492.DS12774.twopass.merge150.wgt10.zgt2.wig	cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02310296,cg03549127,cg03763616,cg03764585,cg03771255,cg03876622,cg04060163,cg04790874,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05920090,cg06168050,cg06305609,cg06378976,cg06855803,cg07009002,cg08069899,cg08400120,cg08491964,cg08592230,cg08966023,cg09238677,cg09593286,cg09604203,cg10061117,cg10559803,cg10639440,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg12916723,cg12971694,cg13014406,cg13021192,cg13225039,cg13299148,cg13800022,cg14088811,cg14694232,cg15512851,cg15528736,cg15834294,cg16092786,cg16097772,cg16116363,cg16408394,cg16419345,cg16826718,cg17048483,cg17142183,cg17338403,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19569684,cg19614321,cg19740763,cg19848683,cg19903333,cg20141916,cg20209009,cg20652889,cg21020082,cg21120786,cg22054191,cg22425806,cg22533573,cg22753607,cg23447996,cg23792364,cg24235633,cg24267801,cg24480859,cg24497819,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26620356,cg26635603,cg26643856,cg27187881,cg27465566	GSM530659	7.90e-01
2.462	2.14e-02	CD34_Mobilised	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01492.DS14206.twopass.merge150.wgt10.zgt2.wig	cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02310296,cg03549127,cg03763616,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04790874,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05920090,cg06168050,cg06305609,cg06378976,cg06855803,cg07009002,cg08069899,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09238677,cg09593286,cg10559803,cg10639440,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12916723,cg12971694,cg13021192,cg13225039,cg13311440,cg13800022,cg14088811,cg14694232,cg15512851,cg15528736,cg15834294,cg16092786,cg16097772,cg16116363,cg16419345,cg16779976,cg16826718,cg17048483,cg17142183,cg17338403,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg18424091,cg19032144,cg19049316,cg19186356,cg19398783,cg19614321,cg19740763,cg19848683,cg19903333,cg20141916,cg20209009,cg20652889,cg21020082,cg21120786,cg22054191,cg22533573,cg22753607,cg23447996,cg23792364,cg24235633,cg24267801,cg24480859,cg24497819,cg25705900,cg25882366,cg25892434,cg26131019,cg26620356,cg26635603,cg26643856,cg27187881,cg27465566	GSM595919	1.00e+00
2.359	2.34e-02	CD34_Mobilised	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01508.DS11202.twopass.merge150.wgt10.zgt2.wig	cg00746981,cg01064957,cg01120308,cg01357263,cg01532103,cg02275294,cg02310296,cg03465320,cg03549127,cg03763616,cg03771255,cg03876622,cg04060163,cg04790874,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05920090,cg06168050,cg06305609,cg06378976,cg06855803,cg07009002,cg08069899,cg08081725,cg08491964,cg08592230,cg08966023,cg09238677,cg09593286,cg10061117,cg10559803,cg10639440,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg12971694,cg13021192,cg13800022,cg14088811,cg14694232,cg15512851,cg15528736,cg15834294,cg16116363,cg16408394,cg16419345,cg16826718,cg17048483,cg17142183,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg19903333,cg20652889,cg21020082,cg21120786,cg22054191,cg22425806,cg22753607,cg23792364,cg24235633,cg24267801,cg24480859,cg24497819,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26620356,cg26635603,cg26643856,cg27187881	GSM493386	1.00e+00
2.155	3.51e-02	CD34_Mobilised	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01517.DS14129.twopass.merge150.wgt10.zgt2.wig	cg01064957,cg01120308,cg01414934,cg01532103,cg02310296,cg03549127,cg03771255,cg03876622,cg03922337,cg04060163,cg04790874,cg05232067,cg05311623,cg05367858,cg05825950,cg05920090,cg06168050,cg06305609,cg06378976,cg06855803,cg08069899,cg08081725,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09238677,cg09593286,cg10061117,cg10559803,cg10639440,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12971694,cg13299148,cg13311440,cg13800022,cg14088811,cg14694232,cg15512851,cg15528736,cg15834294,cg16092786,cg16097772,cg16116363,cg16419345,cg17048483,cg17142183,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg19032144,cg19049316,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg19903333,cg20652889,cg21020082,cg21120786,cg22054191,cg22425806,cg22753607,cg23447996,cg23792364,cg24267801,cg24480859,cg24497819,cg25705900,cg25882366,cg25892434,cg26620356,cg26635603,cg26643856,cg27187881,cg27465566	GSM595917	1.00e+00
0.644	3.39e-01	CD34_Mobilised	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01520.DS12785.twopass.merge150.wgt10.zgt2.wig	cg00226923,cg00746981,cg01064957,cg01120308,cg01357263,cg01532103,cg02275294,cg02310296,cg03549127,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04790874,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05920090,cg06168050,cg06305609,cg06855803,cg08069899,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09238677,cg09593286,cg09604203,cg10061117,cg10559803,cg10639440,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12971694,cg13014406,cg13021192,cg13225039,cg13299148,cg13311440,cg13800022,cg14088811,cg14694232,cg15512851,cg15528736,cg15834294,cg16092786,cg16097772,cg16116363,cg16419345,cg16580737,cg16826718,cg17048483,cg17142183,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg19032144,cg19049316,cg19398783,cg19496782,cg19740763,cg19848683,cg19903333,cg20652889,cg21020082,cg21120786,cg22054191,cg22425806,cg22533573,cg22753607,cg23792364,cg24267801,cg24480859,cg24497819,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26620356,cg26635603,cg26643856,cg27187881,cg27465566	GSM530660	1.00e+00
1.724	6.98e-02	CD34_Mobilised	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01527.DS11666.twopass.merge150.wgt10.zgt2.wig	cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02310296,cg03549127,cg03763616,cg03771255,cg03876622,cg04060163,cg04790874,cg04985144,cg05229898,cg05232067,cg05311623,cg05825950,cg05920090,cg06168050,cg06305609,cg06378976,cg06855803,cg08069899,cg08400120,cg08491964,cg08592230,cg08966023,cg09238677,cg09593286,cg10061117,cg10559803,cg10639440,cg11098259,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12966875,cg12971694,cg13021192,cg14088811,cg14694232,cg15512851,cg15528736,cg15834294,cg16097772,cg16116363,cg16408394,cg16419345,cg16826718,cg17048483,cg17142183,cg17338403,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19740763,cg19848683,cg19903333,cg20209009,cg20652889,cg21020082,cg21120786,cg22054191,cg22533573,cg22753607,cg23447996,cg23792364,cg24267801,cg24480859,cg24497819,cg25705900,cg25882366,cg25892434,cg25902460,cg26620356,cg26635603,cg26643856,cg27187881,cg27465566	GSM493387	1.00e+00
2.094	5.18e-02	CD34_Mobilised	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01535.DS12274.twopass.merge150.wgt10.zgt2.wig	cg00746981,cg01064957,cg01120308,cg01357263,cg01532103,cg02275294,cg02310296,cg03549127,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04790874,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05920090,cg06168050,cg06305609,cg06855803,cg08069899,cg08081725,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09238677,cg09593286,cg09604203,cg10061117,cg10559803,cg10639440,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12966875,cg12971694,cg13014406,cg13021192,cg13225039,cg13299148,cg13800022,cg14088811,cg14694232,cg15512851,cg15528736,cg15834294,cg16092786,cg16097772,cg16116363,cg16408394,cg16419345,cg16580737,cg16826718,cg17048483,cg17142183,cg17338403,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg19032144,cg19186356,cg19398783,cg19496782,cg19740763,cg19848683,cg19903333,cg20209009,cg20652889,cg21020082,cg21022247,cg21120786,cg22054191,cg22533573,cg22753607,cg23792364,cg24267801,cg24480859,cg24497819,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26620356,cg26635603,cg26643856,cg27187881,cg27465566	GSM493384	1.00e+00
2.100	3.83e-02	CD34_Mobilised	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01535.DS14197.twopass.merge150.wgt10.zgt2.wig	cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02310296,cg03465320,cg03549127,cg03771255,cg03876622,cg03922337,cg04060163,cg04790874,cg04856203,cg05229898,cg05232067,cg05825950,cg05920090,cg06168050,cg06305609,cg06378976,cg06855803,cg07009002,cg08400120,cg08491964,cg08592230,cg08966023,cg09238677,cg09593286,cg10559803,cg10639440,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg12971694,cg13014406,cg13299148,cg13800022,cg14088811,cg14694232,cg15528736,cg15777781,cg15834294,cg16092786,cg16097772,cg16116363,cg16419345,cg16826718,cg17048483,cg17142183,cg17338403,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg19032144,cg19049316,cg19186356,cg19398783,cg19740763,cg19848683,cg19903333,cg20652889,cg21020082,cg21120786,cg22054191,cg22425806,cg22533573,cg22753607,cg23447996,cg23792364,cg24267801,cg24480859,cg24497819,cg25705900,cg25882366,cg25892434,cg25902460,cg26620356,cg26635603,cg26643856,cg27167601,cg27187881,cg27465566	GSM595918	1.00e+00
0.879	2.61e-01	CD34_Mobilised	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01536.DS12339.twopass.merge150.wgt10.zgt2.wig	cg00746981,cg01064957,cg01120308,cg01357263,cg01532103,cg02310296,cg03549127,cg03771255,cg03876622,cg04060163,cg04398978,cg04790874,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05920090,cg06168050,cg06305609,cg06378976,cg06855803,cg08069899,cg08081725,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09238677,cg09593286,cg09604203,cg10559803,cg10639440,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12971694,cg13014406,cg13021192,cg13225039,cg13800022,cg14088811,cg14694232,cg15512851,cg15834294,cg16092786,cg16097772,cg16116363,cg16419345,cg16826718,cg17048483,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19740763,cg19848683,cg19903333,cg20652889,cg21020082,cg21120786,cg22054191,cg22425806,cg22533573,cg22753607,cg23447996,cg23792364,cg24235633,cg24267801,cg24480859,cg24497819,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26620356,cg26635603,cg26643856,cg27187881,cg27465566	GSM530652	1.00e+00
2.234	3.99e-02	CD34_Mobilised	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01549.DS12734.twopass.merge150.wgt10.zgt2.wig	cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02310296,cg03549127,cg03764585,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04790874,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05920090,cg06168050,cg06305609,cg06855803,cg08069899,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09238677,cg09593286,cg09604203,cg10061117,cg10559803,cg10639440,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg12966875,cg12971694,cg13021192,cg13225039,cg13299148,cg13311440,cg13800022,cg14088811,cg14694232,cg15512851,cg15528736,cg15834294,cg16092786,cg16116363,cg16408394,cg16419345,cg16580737,cg16779976,cg16826718,cg17048483,cg17142183,cg17338403,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19569684,cg19740763,cg19848683,cg19903333,cg20141916,cg20209009,cg20652889,cg21020082,cg21022247,cg21120786,cg22054191,cg22425806,cg22533573,cg22753607,cg23792364,cg24235633,cg24267801,cg24480859,cg24497819,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26620356,cg26635603,cg26643856,cg27187881,cg27465566	GSM530657	1.00e+00
2.015	4.74e-02	CD34_Mobilised	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01562.DS13196.twopass.merge150.wgt10.zgt2.wig	cg00226923,cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02310296,cg03549127,cg03763616,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04790874,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05920090,cg06168050,cg06305609,cg06378976,cg06855803,cg07009002,cg08069899,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09238677,cg09593286,cg09604203,cg10559803,cg10639440,cg11223864,cg11378840,cg11536940,cg11826116,cg12082568,cg12090388,cg12335708,cg12916723,cg12971694,cg13014406,cg13021192,cg13299148,cg14088811,cg14694232,cg15052335,cg15512851,cg15834294,cg16092786,cg16116363,cg16408394,cg16419345,cg16826718,cg17048483,cg17142183,cg17338403,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg19032144,cg19049316,cg19398783,cg19496782,cg19569684,cg19740763,cg19848683,cg19903333,cg20209009,cg20652889,cg21020082,cg21022247,cg21120786,cg22054191,cg22533573,cg22753607,cg23792364,cg24235633,cg24267801,cg24480859,cg24497819,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26620356,cg26635603,cg26643856,cg27187881,cg27465566	GSM530663	1.00e+00
3.269	5.10e-03	CD34_Mobilised	Blood	UW.Mobilized_CD34_Primary_Cells.ChromatinAccessibility.RO_01701.DS17112.twopass.merge150.wgt10.zgt2.wig	cg00746981,cg01064957,cg01120308,cg01357263,cg01414934,cg01532103,cg02275294,cg02310296,cg02989257,cg03465320,cg03549127,cg03763616,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04790874,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05825950,cg05920090,cg06168050,cg06305609,cg06378976,cg06855803,cg07009002,cg08069899,cg08081725,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09238677,cg09593286,cg09604203,cg09941381,cg10061117,cg10559803,cg10639440,cg10771262,cg11223864,cg11378840,cg11536940,cg11826116,cg12044210,cg12082568,cg12090388,cg12335708,cg12916723,cg12971694,cg13014406,cg13021192,cg13225039,cg13299148,cg13311440,cg13800022,cg14088811,cg14694232,cg15512851,cg15528736,cg15834294,cg16092786,cg16097772,cg16116363,cg16408394,cg16419345,cg16580737,cg16826718,cg17048483,cg17142183,cg17338403,cg17509612,cg17711870,cg17808849,cg18125479,cg18277508,cg18353563,cg19032144,cg19049316,cg19186356,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg19903333,cg20209009,cg20652889,cg21020082,cg21022247,cg21120786,cg22054191,cg22425806,cg22533573,cg22753607,cg23447996,cg23792364,cg24235633,cg24267801,cg24480859,cg24497819,cg24612198,cg24805239,cg25705900,cg25882366,cg25892434,cg25902460,cg25906419,cg26131019,cg26620356,cg26635603,cg26643856,cg27187881,cg27465566	GSM774208	5.63e-01
1.831	6.84e-02	CD56_Mobilised	Blood	UW.Mobilized_CD56_Primary_Cells.ChromatinAccessibility.RO_01689.DS16376.twopass.merge150.wgt10.zgt2.wig	cg00746981,cg01064957,cg01120308,cg01414934,cg01532103,cg02275294,cg03465320,cg03549127,cg03771255,cg03876622,cg03922337,cg04060163,cg04398978,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05564251,cg05920090,cg06168050,cg06305609,cg06378976,cg06855803,cg07009002,cg08069899,cg08081725,cg08400120,cg08491964,cg08592230,cg08966023,cg09238677,cg09593286,cg09604203,cg09914304,cg09941381,cg10037068,cg10061117,cg11223864,cg11536940,cg11826116,cg12044210,cg12082568,cg12090388,cg12335708,cg12916723,cg13014406,cg13225039,cg13299148,cg13311440,cg13800022,cg14694232,cg15052335,cg15834294,cg16092786,cg16116363,cg16419345,cg16826718,cg17048483,cg17338403,cg17509612,cg17711870,cg17808849,cg18277508,cg18353563,cg19032144,cg19049316,cg19398783,cg19496782,cg19614321,cg19740763,cg19848683,cg19903333,cg20141916,cg20209009,cg20652889,cg21020082,cg21022247,cg21120786,cg22054191,cg22425806,cg22753607,cg23792364,cg24235633,cg24267801,cg24497819,cg24612198,cg24805239,cg25705900,cg25882366,cg25892434,cg26131019,cg26620356,cg26635603,cg26643856,cg27187881	GSM665820	1.00e+00
3.138	3.86e-03	CD56	Blood	UW.CD56_Primary_Cells.ChromatinAccessibility.RO_01679.DS17189.twopass.merge150.wgt10.zgt2.wig	cg00746981,cg01064957,cg01120308,cg01532103,cg02275294,cg02310296,cg03465320,cg03549127,cg03771255,cg03876622,cg03922337,cg04060163,cg04856203,cg05229898,cg05232067,cg05311623,cg05367858,cg05564251,cg05825950,cg05920090,cg06168050,cg06305609,cg06378976,cg06855803,cg07009002,cg08069899,cg08081725,cg08400120,cg08491964,cg08592230,cg08955609,cg08966023,cg09238677,cg09593286,cg09914304,cg10037068,cg10061117,cg10559803,cg10639440,cg11098259,cg11223864,cg11378840,cg11536940,cg11826116,cg12044210,cg12082568,cg12090388,cg12335708,cg12916723,cg12966875,cg12971694,cg13021192,cg13225039,cg13311440,cg14088811,cg14694232,cg15512851,cg15528736,cg15834294,cg16116363,cg16419345,cg16779976,cg17048483,cg17142183,cg17509612,cg17711870,cg17808849,cg18277508,cg18353563,cg19032144,cg19049316,cg19398783,cg19496782,cg19740763,cg19903333,cg20652889,cg21020082,cg21022247,cg21120786,cg22054191,cg22753607,cg23447996,cg23792364,cg24267801,cg24480859,cg24497819,cg24612198,cg25705900,cg25882366,cg25892434,cg25902460,cg26131019,cg26620356,cg26635603,cg26643856,cg27187881	GSM665836	5.18e-01
